JobId;Nodes;NodeList;SubmitTime;StartTime;EndTime;WaitTime;RunTime;ResponseTime;Slowdown;Backfilled
85;32;n[187-218];15481;15481;27630;0;12149;12149;1.000000;no
86;64;n[272-335];15609;15609;15965;0;356;356;1.000000;no
87;64;n[336-399];15804;15804;15933;0;129;129;1.000000;no
88;16;n[219-234];15869;15869;15888;0;19;19;1.000000;no
89;64;n[272-335];16000;16000;34079;0;18079;18079;1.000000;no
90;16;n[219-234];16331;16331;21230;0;4899;4899;1.000000;no
91;32;n[632-663];16398;16398;16617;0;219;219;1.000000;no
92;32;n[336-367];16465;16465;35261;0;18796;18796;1.000000;no
93;32;n[368-399];16668;16668;16750;0;82;82;1.000000;no
94;64;n[119-182];16805;16805;17020;0;215;215;1.000000;no
95;64;n[368-395,632-667];16874;16874;20631;0;3757;3757;1.000000;no
96;16;n[984-999];17013;17013;17477;0;464;464;1.000000;no
97;64;n[712-775];17083;17083;17294;0;211;211;1.000000;no
98;16;n[538-553];17366;17366;18381;0;1015;1015;1.000000;no
99;31;n[554-584];17583;17583;20628;0;3045;3045;1.000000;no
100;64;n[712-775];17804;17804;24526;0;6722;6722;1.000000;no
101;64;n[119-182];17953;17953;22835;0;4882;4882;1.000000;no
102;14;n[984-997];18181;18181;18282;0;101;101;1.000000;no
103;32;n[183-186,396-399,692-693,787-791,984-1000];18258;18282;25837;24;7555;7579;1.003177;no
104;32;n[235-266];18336;20592;20597;2256;5;2261;452.200000;no
105;32;n[235-266];18654;20597;20653;1943;56;1999;35.696429;no
106;16;n[538-553];18899;18899;19113;0;214;214;1.000000;no
107;64;n[235-266,554-585];18982;20653;27178;1671;6525;8196;1.256092;no
108;64;n[119-182];19066;22835;24114;3769;1279;5048;3.946833;no
109;32;n[554-585];19151;20628;20649;1477;21;1498;71.333333;no
110;64;n[219-234,616-663];19499;23879;90971;4380;67092;71472;1.065283;no
111;76;n[235-266,552-585,695-704];19589;27564;29178;7975;1614;9589;5.941140;no
112;32;n[632-663];19771;20631;20817;860;186;1046;5.623656;no
113;64;n[712-775];19957;24526;24562;4569;36;4605;127.916667;no
114;16;n[538-553];20149;20149;21159;0;1010;1010;1.000000;no
115;64;n[712-775];20247;24562;25414;4315;852;5167;6.064554;no
116;38;n[267-271,368-395,664-667,694];20548;20631;39155;83;18524;18607;1.004481;no
117;32;n[632-663];20757;20817;20880;60;63;123;1.952381;no
118;16;n[632-647];20973;20973;21254;0;281;281;1.000000;no
119;32;n[538-553,648-663];21196;21196;23874;0;2678;2678;1.000000;no
120;16;n[219-234];21311;21311;21742;0;431;431;1.000000;no
121;16;n[632-647];21428;21428;23106;0;1678;1678;1.000000;no
122;32;n[219-234,616-631];22899;22899;23427;0;528;528;1.000000;no
123;64;n[712-775];23214;25414;31230;2200;5816;8016;1.378267;no
124;128;n[187-218,235-266,552-585,744-773];23378;32196;36554;8818;4358;13176;3.023405;no
125;16;n[219-234];23546;23546;23729;0;183;183;1.000000;no
126;56;n[219-226,616-663];23720;23874;23879;154;5;159;31.800000;no
127;45;n[119-163];23900;24114;27867;214;3753;3967;1.057021;no
128;18;n[164-181];25092;25092;25311;0;219;219;1.000000;no
129;32;n[164-182,538-550];25310;25311;25480;1;169;170;1.005917;no
130;64;n[164-186,396-398,538-553,787-791,984-1000];25759;25837;26599;78;762;840;1.102362;no
131;14;n[538-551];25988;26599;86163;611;59564;60175;1.010258;no
132;32;n[164-186,984-992];26451;26599;27701;148;1102;1250;1.134301;no
133;64;n[235-264,552-585];26683;27178;27564;495;386;881;2.282383;no
134;81;n[119-186,984-996];27368;27867;32386;499;4519;5018;1.110423;no
